Apps,Version,Pubs,Datasets,NTAX,Alignment_counts,Site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,Percent_CPU_usage,Execution_time_secs,RAM_usage_Mb
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:22.59,1170392,179,22.59,1142.9609375
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:23.42,1171376,176,23.42,1143.921875
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:22.53,1170856,179,22.53,1143.4140625
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:22.76,1170500,179,22.76,1143.06640625
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:23.02,1171132,177,23.02,1143.68359375
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,8:17.25,1776280,102,17.25,1734.6484375
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,8:07.59,1778228,102,7.59,1736.55078125
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,7:53.16,1777460,102,53.16,1735.80078125
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,7:44.35,1777796,102,44.35,1736.12890625
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,8:03.90,1780316,102,3.9,1738.58984375
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,8:17.52,1778984,102,17.52,1737.2890625
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,8:02.70,1777740,102,2.7,1736.07421875
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,7:58.49,1778556,102,58.49,1736.87109375
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,7:56.66,1779400,102,56.66,1737.6953125
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,8:08.53,1776944,102,8.53,1735.296875
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.01,1564736,100,4.01,1528.0625
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.08,1799472,100,4.08,1757.296875
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.06,1543708,100,4.06,1507.52734375
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.10,1795124,100,4.1,1753.05078125
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.04,1554248,100,4.04,1517.8203125
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.08,1799428,100,4.08,1757.25390625
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.07,1556344,100,4.07,1519.8671875
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.02,1554228,100,4.02,1517.80078125
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.06,1801584,100,4.06,1759.359375
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.00,1554092,100,4,1517.66796875
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.82,2192856,100,6.82,2141.4609375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.88,2169712,100,6.88,2118.859375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.90,2287132,100,6.9,2233.52734375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.87,2275708,100,6.87,2222.37109375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.91,2310400,100,6.91,2256.25
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.86,2057836,100,6.86,2009.60546875
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.76,2263088,100,6.76,2210.046875
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.93,2204144,100,6.93,2152.484375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.82,2206972,100,6.82,2155.24609375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.84,2294068,100,6.84,2240.30078125
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.23,28056,1908,0.23,27.3984375
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.23,28904,1913,0.23,28.2265625
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.26,29720,1815,0.26,29.0234375
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.23,30008,1845,0.23,29.3046875
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.24,29656,1862,0.24,28.9609375
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.22,31240,1891,0.22,30.5078125
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.25,30032,1877,0.25,29.328125
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.24,26932,1930,0.24,26.30078125
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.23,27056,1841,0.23,26.421875
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.22,31516,1933,0.22,30.77734375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.35,34720,1968,0.35,33.90625
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.36,32012,1948,0.36,31.26171875
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,35228,1970,0.38,34.40234375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.34,35456,1983,0.34,34.625
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.35,34288,1964,0.35,33.484375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.34,35676,1975,0.34,34.83984375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,34104,1967,0.38,33.3046875
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,36208,2007,0.37,35.359375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.33,34744,1998,0.33,33.9296875
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.34,35356,1932,0.34,34.52734375
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.41,26320,1647,0.41,25.703125
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,23696,1806,0.37,23.140625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.35,28712,1905,0.35,28.0390625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,26384,1713,0.38,25.765625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.35,27292,1909,0.35,26.65234375
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,26948,1961,0.37,26.31640625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.40,26252,1696,0.4,25.63671875
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.88,26280,787,0.88,25.6640625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.58,26380,1168,0.58,25.76171875
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.56,26968,1284,0.56,26.3359375
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.47,27124,920,0.47,26.48828125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,24476,1358,0.32,23.90234375
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.31,24864,1372,0.31,24.28125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,27296,1370,0.32,26.65625
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.29,25120,1396,0.29,24.53125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,26952,1366,0.32,26.3203125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,27468,1331,0.32,26.82421875
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,26828,1174,0.38,26.19921875
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.30,27424,1368,0.3,26.78125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,26936,1370,0.32,26.3046875
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.12,29612,1603,0.12,28.91796875
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.48,29284,445,0.48,28.59765625
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.49,27416,436,0.49,26.7734375
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.41,27676,503,0.41,27.02734375
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.15,29304,1340,0.15,28.6171875
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.40,29780,504,0.4,29.08203125
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.47,28388,436,0.47,27.72265625
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.14,27460,1441,0.14,26.81640625
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.39,29332,521,0.39,28.64453125
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,29592,562,0.37,28.8984375
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.33,35212,946,0.33,34.38671875
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,34512,873,0.37,33.703125
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.28,33376,1116,0.28,32.59375
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,32860,791,0.38,32.08984375
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.24,37088,1298,0.24,36.21875
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.19,35916,1606,0.19,35.07421875
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.22,35476,1384,0.22,34.64453125
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,35428,1095,0.27,34.59765625
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,34744,1178,0.27,33.9296875
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,33048,1136,0.27,32.2734375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.22,25628,1150,0.22,25.02734375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.19,24792,1250,0.19,24.2109375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.18,26244,1299,0.18,25.62890625
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.20,27052,1229,0.2,26.41796875
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.34,26620,711,0.34,25.99609375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.18,27248,1282,0.18,26.609375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.14,27080,1638,0.14,26.4453125
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.14,24816,1729,0.14,24.234375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.17,26528,1421,0.17,25.90625
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.14,25224,1719,0.14,24.6328125
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.52,26904,381,0.52,26.2734375
