Apps,Version,Pubs,Datasets,ntax,alignment_counts,site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,percent_CPU_usage,execution_time_secs,RAM_usage_Mb
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.08,1799472,100,04.080,1757.296875
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.06,1543708,100,04.060,1507.52734375
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.10,1795124,100,04.100,1753.05078125
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.04,1554248,100,04.040,1517.8203125
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.08,1799428,100,04.080,1757.25390625
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.07,1556344,100,04.070,1519.8671875
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.02,1554228,100,04.020,1517.80078125
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.06,1801584,100,04.060,1759.359375
goalign,v0.3.5,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:04.00,1554092,100,04,1517.66796875
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.82,2192856,100,06.820,2141.4609375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.88,2169712,100,06.880,2118.859375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.90,2287132,100,06.900,2233.52734375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.87,2275708,100,06.870,2222.37109375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.91,2310400,100,06.910,2256.25
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.86,2057836,100,06.860,2009.60546875
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.76,2263088,100,06.760,2210.046875
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.93,2204144,100,06.930,2152.484375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.82,2206972,100,06.820,2155.24609375
goalign,v0.3.5,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.84,2294068,100,06.840,2240.30078125
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.23,28056,1908,00.230,27.3984375
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.23,28904,1913,00.230,28.2265625
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.26,29720,1815,00.260,29.0234375
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.23,30008,1845,00.230,29.3046875
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.24,29656,1862,00.240,28.9609375
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.22,31240,1891,00.220,30.5078125
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.25,30032,1877,00.250,29.328125
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.24,26932,1930,00.240,26.30078125
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.23,27056,1841,00.230,26.421875
SEGUL,v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.22,31516,1933,00.220,30.77734375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.35,34720,1968,00.350,33.90625
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.36,32012,1948,00.360,31.26171875
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,35228,1970,00.380,34.40234375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.34,35456,1983,00.340,34.625
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.35,34288,1964,00.350,33.484375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.34,35676,1975,00.340,34.83984375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,34104,1967,00.380,33.3046875
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,36208,2007,00.370,35.359375
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.33,34744,1998,00.330,33.9296875
SEGUL,v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.34,35356,1932,00.340,34.52734375
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.41,26320,1647,00.410,25.703125
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,23696,1806,00.370,23.140625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.35,28712,1905,00.350,28.0390625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,26384,1713,00.380,25.765625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.35,27292,1909,00.350,26.65234375
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,26948,1961,00.370,26.31640625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.40,26252,1696,00.400,25.63671875
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.88,26280,787,00.880,25.6640625
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.58,26380,1168,00.580,25.76171875
SEGUL,v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.56,26968,1284,00.560,26.3359375
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.47,27124,920,00.470,26.48828125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,24476,1358,00.320,23.90234375
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.31,24864,1372,00.310,24.28125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,27296,1370,00.320,26.65625
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.29,25120,1396,00.290,24.53125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,26952,1366,00.320,26.3203125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,27468,1331,00.320,26.82421875
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,26828,1174,00.380,26.19921875
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.30,27424,1368,00.300,26.78125
SEGUL,v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.32,26936,1370,00.320,26.3046875
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.12,29612,1603,00.120,28.91796875
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.48,29284,445,00.480,28.59765625
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.49,27416,436,00.490,26.7734375
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.41,27676,503,00.410,27.02734375
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.15,29304,1340,00.150,28.6171875
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.40,29780,504,00.400,29.08203125
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.47,28388,436,00.470,27.72265625
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.14,27460,1441,00.140,26.81640625
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.39,29332,521,00.390,28.64453125
SEGUL (--datatype ignore),v0.18.1,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,29592,562,00.370,28.8984375
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.33,35212,946,00.330,34.38671875
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.37,34512,873,00.370,33.703125
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.28,33376,1116,00.280,32.59375
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.38,32860,791,00.380,32.08984375
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.24,37088,1298,00.240,36.21875
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.19,35916,1606,00.190,35.07421875
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.22,35476,1384,00.220,34.64453125
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,35428,1095,00.270,34.59765625
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,34744,1178,00.270,33.9296875
SEGUL (--datatype ignore),v0.18.1,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,33048,1136,00.270,32.2734375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.22,25628,1150,00.220,25.02734375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.19,24792,1250,00.190,24.2109375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.18,26244,1299,00.180,25.62890625
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.20,27052,1229,00.200,26.41796875
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.34,26620,711,00.340,25.99609375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.18,27248,1282,00.180,26.609375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.14,27080,1638,00.140,26.4453125
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.14,24816,1729,00.140,24.234375
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.17,26528,1421,00.170,25.90625
SEGUL (--datatype ignore),v0.18.1,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.14,25224,1719,00.140,24.6328125
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.52,26904,381,00.520,26.2734375
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.30,27508,891,00.300,26.86328125
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,27128,754,00.270,26.4921875
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.29,25208,837,00.290,24.6171875
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,26800,813,00.270,26.171875
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.29,24872,820,00.290,24.2890625
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.29,25208,800,00.290,24.6171875
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.30,27424,937,00.300,26.78125
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.27,27580,817,00.270,26.93359375
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:00.28,27020,827,00.280,26.38671875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:01.17,429192,1072,01.170,419.1328125
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:01.18,429316,1099,01.180,419.25390625
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:01.08,429744,1213,01.080,419.671875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:01.19,429124,1082,01.190,419.06640625
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:01.19,435452,1088,01.190,425.24609375
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:01.18,433596,1099,01.180,423.43359375
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Conversion,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/05/2022,TRUE,0:01.17,433184,1103,01.170,423.03125
